ind_num,ID,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,leaf_num,leaf.length,leaflet.length,number.of.leaflets,country,province.state,location,latitude,longitude,scale,herbarium,date,collector,collection.no,coordinate.notes,measurer_note
589,2659501,1964,Oceania,island,other,Kiritimati [Christmas] Atoll,,,2,41.359,8.319,20,Kiribati,,The Central Pacific Islands. Christmas Island. Area between airstrips on the north side.,1.988479,-157.39767,21.2513,Smithsonian,23-Nov-64,"Long, C. R.",2779,,
590,2659506,1964,Oceania,island,other,Kiritimati [Christmas] Atoll,,,1,46.457,8.239,20,Kiribati,,The Central Pacific Islands. Christmas Island. Near turnoff into Carver's Way all along the road north to the airport.,1.988327,-157.355633,21.2513,Smithsonian,16-Jun-64,"Long, C. R.",1899,,
591,2659645,1965,Oceania,island,other,Starbuck,,,1,81.191,19.244,19,Kiribati,,"The Central Pacific Islands. Starbuck Island. On the north beach, 1.2 mi. east of the west peninsula.",-5.627946,-155.879536,21.2513,Smithsonian,21-Jun-65,"Long, C. R.",3297,,
592,2659647,1964,Oceania,island,other,Manra [Sydney] Island,,,1,19.027,7.21,16,Kiribati,,The Central Pacific Islands. Sydney Island. On the south side.,-4.464358,-171.245849,21.2513,Smithsonian,24-Oct-64,"Long, C. R.; Woodward, P.",2574(Long),,
593,2659647,1964,Oceania,island,other,Manra [Sydney] Island,,,2,21.297,6.912,16,Kiribati,,The Central Pacific Islands. Sydney Island. On the south side.,-4.464358,-171.245849,21.2513,Smithsonian,24-Oct-64,"Long, C. R.; Woodward, P.",2574(Long),,
594,2659648,1964,Oceania,island,other,Manra [Sydney] Island,,,1,14.632,4.237,16,Kiribati,,The Central Pacific Islands. Sydney Island. Northwest side of the lagoon.,-4.447252,-171.252309,21.2513,Smithsonian,24-Oct-64,"Long, C. R.",2537,,
595,2680374,1973,Oceania,island,other,Manra [Sydney] Island,,,1,44.774,11.748,18,Kiribati,,"Phoenix Islands. (Central Pacific). Sydney Island, north side of atoll near lagoon.",-4.443852,-171.24231,21.2513,Smithsonian,8-Jun-73,"Fosberg, F. R.; Stoddart, D. R.",54862,,1 leaf down the flower
596,2680374,1973,Oceania,island,other,Manra [Sydney] Island,,,2,62.73,16.577,18,Kiribati,,"Phoenix Islands. (Central Pacific). Sydney Island, north side of atoll near lagoon.",-4.443852,-171.24231,21.2513,Smithsonian,8-Jun-73,"Fosberg, F. R.; Stoddart, D. R.",54862,,
597,2680449,1973,Oceania,island,other,Enderbury,,,1,39.599,10.147,20,Kiribati,,"Phoenix Islands. (Central Pacific). Enderbury I., South West corner of island.",-3.141397,-171.08829,21.2513,Smithsonian,1-Jun-73,"Fosberg, F. R.; Stoddart, D. R.",54750,,
598,2680449,1973,Oceania,island,other,Enderbury,,,2,48.686,11.604,20,Kiribati,,"Phoenix Islands. (Central Pacific). Enderbury I., South West corner of island.",-3.141397,-171.08829,21.2513,Smithsonian,1-Jun-73,"Fosberg, F. R.; Stoddart, D. R.",54750,,
599,2784981,1975,Oceania,island,other,Enderbury,,,1,34.596,9.377,16,Kiribati,,"Phoenix Islands. Enderbury Island. Southwest corner of island, near old colonist camp and red and white monument.",-3.141526,-171.08872,21.2513,Smithsonian,20-Mar-75,"Fosberg, F. R.",55709,,
600,2785004,1975,Oceania,island,other,McKean,,,1,28.144,8.23,16,Kiribati,,"Phoenix Islands. McKean Island. McKean Is., west side.",-3.5951,-174.125933,21.2513,Smithsonian,31-Mar-75,"Fosberg, F. R.",55789,,
601,2785004,1975,Oceania,island,other,McKean,,,2,33.644,9.037,16,Kiribati,,"Phoenix Islands. McKean Island. McKean Is., west side.",-3.5951,-174.125933,21.2513,Smithsonian,31-Mar-75,"Fosberg, F. R.",55789,,
602,2785004,1975,Oceania,island,other,McKean,,,3,33.051,9.285,14,Kiribati,,"Phoenix Islands. McKean Island. McKean Is., west side.",-3.5951,-174.125933,21.2513,Smithsonian,31-Mar-75,"Fosberg, F. R.",55789,,
603,6469,1936,Oceania,island,other,Malay Archipelago,,,1,32.698,8,14,Papua New Guinea,,Coast between Oriomo and Fly Rivers,-9.0348157,143.1862999,18.2528,HUH,Apr,L.J Brass,6469,Coordinates for Oriomo river,leaf at first node
604,3480971,1962,Oceania,island,other,Yule,,,1,37.589,9.473,14,Papua New Guinea,Central,"New Guinea. C. 3 miles north-west of Kairuku, Yule Island, Kairuku Subdistrict, Central District, Terr. of Papua. Along roadside near airstrip.",-8.824437,146.527631,21.2513,Smithsonian,2-Aug-62,"Darbyshire, P. J.",766,,
605,2159102,1953,Oceania,island,other,Johnston Island,,,1,31.737,9.023,16,U.S. Administered Pacific Islands,,The Pacific. Johnson Island. Shore.,16.729048,-169.533636,21.2513,Smithsonian,12-Nov-53,"Walker, E. H.",7396,,
606,2659471,1964,Oceania,island,other,Jarvis island,,,1,38.959,8.884,18,U.S. Administered Pacific Islands,,The Central Pacific Islands. Jarvis Island. Interior of the island.,-0.373664,-159.997894,21.2513,Smithsonian,16-Nov-64,"Long, C. R.",2692,,
607,2659484,1964,Oceania,island,other,Baker island,,,1,28.562,8.909,16,U.S. Administered Pacific Islands,,The Central Pacific Islands. Baker Island. Northeast corner of the island.,0.195216,-176.478306,21.2513,Smithsonian,14-Oct-64,"Long, C. R.",2393,,
608,2659484,1964,Oceania,island,other,Baker island,,,2,34.24,9.451,18,U.S. Administered Pacific Islands,,The Central Pacific Islands. Baker Island. Northeast corner of the island.,0.195216,-176.478306,21.2513,Smithsonian,14-Oct-64,"Long, C. R.",2393,,
609,2659499,1964,Oceania,island,other,Howland,,,1,30.431,8.643,16,U.S. Administered Pacific Islands,,The Central Pacific Islands. Howland Island.,0.807651,-176.616607,21.2513,Smithsonian,11-Oct-64,"Long, C. R.",2347,,
610,2659499,1964,Oceania,island,other,Howland,,,2,36.943,9.091,16,U.S. Administered Pacific Islands,,The Central Pacific Islands. Howland Island.,0.807651,-176.616607,21.2513,Smithsonian,11-Oct-64,"Long, C. R.",2347,,
611,2973178,1980,Oceania,island,other,Midway Atoll,,,1,61.385,16.566,16,U.S. Administered Pacific Islands,,"Eastern Islet, Midway Is.",28.208846,-177.330874,21.2513,Smithsonian,30-Jun-80,"Herbst, D. R.; Takeuchi, W. N.",6414,,
612,2973178,1980,Oceania,island,other,Midway Atoll,,,2,49.365,14.997,16,U.S. Administered Pacific Islands,,"Eastern Islet, Midway Is.",28.208846,-177.330874,21.2513,Smithsonian,30-Jun-80,"Herbst, D. R.; Takeuchi, W. N.",6414,,
613,836014,1908,North America,island,other,O`ahu,,,1,35.347,11.754,16,United States,Hawaii,"Honolulu, by roadsides",21.30755,-157.848171,21.2501,Smithsonian,Jul,"Riggs, L.",s.n.,,
614,836014,1908,North America,island,other,O`ahu,,,2,17.086,5.639,16,United States,Hawaii,"Honolulu, by roadsides",21.30755,-157.848171,21.2501,Smithsonian,Jul,"Riggs, L.",s.n.,,
615,892043,1916,North America,island,other,O`ahu,,,1,27.498,9.349,14,United States,Hawaii,"Waikiki, Honolulu",21.279891,-157.829694,21.2526,Smithsonian,19-Jun-16,"Hitchcock, A. S.",13835,,
616,1579223,1923,North America,island,other,Nihoa,,,1,67.976,20.208,18,United States,Hawaii,"Nihoa, southeast part of island",23.058671,-161.91779,21.2513,Smithsonian,17-Jun-23,"Caum, E. L.; Christophersen, E.; Caum, E. L.",78,,
617,1605341,1932,North America,island,other,Maui,,,1,15.791,5.433,11,United States,Hawaii,Between Wailuku and Lahaina,20.883215,-156.58856,21.2513,Smithsonian,Aug 1932 to May 1933,"Yuncker, T. G.",3485,,
618,1605341,1932,North America,island,other,Maui,,,2,22.655,9.47,10,United States,Hawaii,Between Wailuku and Lahaina,20.883215,-156.58856,21.2513,Smithsonian,Aug 1932 to May 1933,"Yuncker, T. G.",3485,,
619,1605341,1932,North America,island,other,Maui,,,3,14.848,5.956,10,United States,Hawaii,Between Wailuku and Lahaina,20.883215,-156.58856,21.2513,Smithsonian,Aug 1932 to May 1933,"Yuncker, T. G.",3485,,
620,1605483,1933,North America,island,other,O`ahu,,,1,37.357,11.029,16,United States,Hawaii,Along beach above Waianae Village,21.473184,-158.216643,21.2513,Smithsonian,22-Aug-33,"Yuncker, T. G.",3611,,
621,1669215,1936,North America,island,other,O`ahu,,,1,54.598,16.043,14,United States,Hawaii,Lahilahi,21.460935,-158.212163,21.2513,Smithsonian,23-Feb-36,"Degener, O.; Takamoto, M.; Shigewea, G.",10414,,3 leaf down the flower
622,2659488,1964,North America,island,other,Laysan,,,1,80.395,22.578,18,United States,Hawaii,West side of Layson Island,25.770259,-171.738141,21.2513,Smithsonian,19-Sep-64,"Long, C. R.",2377,,
623,2659643,1964,North America,island,other,Pearl and Hermes Atoll,,,1,55,13.392,16,United States,Hawaii,"North Islet, on sand spit, east side",27.916318,-175.765359,21.2513,Smithsonian,17-Sep-64,"Long, C. R.",2305,,
624,2659643,1964,North America,island,other,Pearl and Hermes Atoll,,,2,19.273,7.078,16,United States,Hawaii,"North Islet, on sand spit, east side",27.916318,-175.765359,21.2513,Smithsonian,17-Sep-64,"Long, C. R.",2305,,
625,2659644,1964,North America,island,other,Pearl and Hermes Atoll,,,1,67.124,13.741,18,United States,Hawaii,North Islet,27.916318,-175.765359,21.2513,Smithsonian,20-Aug-64,"Young, A. L.",126,,
626,3414252,1909,North America,island,other,Maui,,,1,37.16,9.543,16,United States,Hawaii,Waikapu.,20.842284,-156.523216,21.2513,Smithsonian,26-Mar-09,"Lyon, H. L.",s.n.,,
627,3414252,1909,North America,island,other,Maui,,,2,38.767,11.152,16,United States,Hawaii,Waikapu.,20.842284,-156.523216,21.2513,Smithsonian,26-Mar-09,"Lyon, H. L.",s.n.,,
628,3414252,1909,North America,island,other,Maui,,,3,40.765,10.797,16,United States,Hawaii,Waikapu.,20.842284,-156.523216,21.2513,Smithsonian,26-Mar-09,"Lyon, H. L.",s.n.,,
629,3414265,1966,North America,island,other,Lisianski,,,1,38.604,12.852,14,United States,Hawaii,"Lisianski, 300 yds from north shore",26.068155,-173.967197,21.2513,Smithsonian,16-Jun-66,"Shelton, P. C.",401,,
630,3414265,1966,North America,island,other,Lisianski,,,2,44.452,13.13,14,United States,Hawaii,"Lisianski, 300 yds from north shore",26.068155,-173.967197,21.2513,Smithsonian,16-Jun-66,"Shelton, P. C.",401,,1 leaf down the flower
631,3414265,1966,North America,island,other,Lisianski,,,3,40.509,14.575,14,United States,Hawaii,"Lisianski, 300 yds from north shore",26.068155,-173.967197,21.2513,Smithsonian,16-Jun-66,"Shelton, P. C.",401,,1 leaf down the flower
632,3414267,1981,North America,island,other,Hawai`i,,,1,76.875,14.384,20,United States,Hawaii,"South Point, Ka`u.","19.210655, -155.523135",-155.523135,21.2513,Smithsonian,15-Jan-81,"Kunitake, N.",ESP 307,,
633,3414267,1981,North America,island,other,Hawai`i,,,2,46.216,10.249,20,United States,Hawaii,"South Point, Ka`u.","19.210655, -155.523135",-155.523135,21.2513,Smithsonian,15-Jan-81,"Kunitake, N.",ESP 307,,1 leaf down the flower
634,3414273,1963,North America,island,other,Laysan,,,1,82.288,17.697,20,United States,Hawaii,Laysan Island,25.768105,-171.734472,21.2513,Smithsonian,4-Dec-63,"Tsuda, R. T.",485,,
635,3568729,1950,North America,island,other,O`ahu,,,1,62.581,15.773,16,United States,Hawaii,Blow Hole.,21.282199,-157.677085,21.2513,Smithsonian,25-Jan-50,"Specht, R.",s.n.,,
636,3639341,1851,North America,island,other,Hawai`i,,,1,72.528,15.642,18,United States,Hawaii,,19.619758,-155.497544,21.2513,Smithsonian,1851 to 1855 (--- 1851 to --- 1855),"Remy, M. J.",627,,
637,3639341,1851,North America,island,other,Hawai`i,,,2,66.663,12.519,16,United States,Hawaii,,19.619758,-155.497544,21.2513,Smithsonian,1851 to 1855 (--- 1851 to --- 1855),"Remy, M. J.",627,,
638,1878571,1944,South America,mainland,other,,,,1,18.773,5.158,12,Bolivia,Cochabamba,Above Arani.,-17.399289,-66.163191,21.2513,Smithsonian,Transcribed d/m/y: /2/44,"Cárdenas, M.",2375,,
639,1878571,1944,South America,mainland,other,,,,2,16.289,5.314,12,Bolivia,Cochabamba,Above Arani.,-17.399289,-66.163191,21.2513,Smithsonian,Transcribed d/m/y: /2/44,"Cárdenas, M.",2375,,
640,1878571,1944,South America,mainland,other,,,,3,10.984,2.914,12,Bolivia,Cochabamba,Above Arani.,-17.399289,-66.163191,21.2513,Smithsonian,Transcribed d/m/y: /2/44,"Cárdenas, M.",2375,,
641,533069,1898,South America,mainland,other,,,,1,46.821,13.387,14,Colombia,,"Santa Marta, United States of Colombia.",11.24052,-74.194324,21.2551,Smithsonian,Jul 1898 to Jul 1901,"Smith, Herbert H.",573,,
642,533069,1898,South America,mainland,other,,,,2,59.081,16.401,14,Colombia,,"Santa Marta, United States of Colombia.",11.24052,-74.194324,21.2551,Smithsonian,Jul 1898 to Jul 1901,"Smith, Herbert H.",573,,
643,600049,1906,South America,mainland,other,,,,1,35.999,8.713,14,Colombia,Magdalena,"Around Rio Frio, between the Cienaga de Santa Marta and the foothills.",10.973278,-74.196576,21.2493,Smithsonian,22 Jun 1906 to 30 Jun 1906,"Pittier, H. F.",1614,,
644,600049,1906,South America,mainland,other,,,,2,16.048,6.088,9,Colombia,Magdalena,"Around Rio Frio, between the Cienaga de Santa Marta and the foothills.",10.973278,-74.196576,21.2493,Smithsonian,22 Jun 1906 to 30 Jun 1906,"Pittier, H. F.",1614,,
645,600049,1906,South America,mainland,other,,,,3,31.361,6.609,14,Colombia,Magdalena,"Around Rio Frio, between the Cienaga de Santa Marta and the foothills.",10.973278,-74.196576,21.2493,Smithsonian,22 Jun 1906 to 30 Jun 1906,"Pittier, H. F.",1614,,
646,1283254,1925,South America,mainland,other,,,,1,42.432,11.724,14,Colombia,,Rio Frio: along r. r.,10.899923,-74.150554,21.2513,Smithsonian,Transcribed d/m/y: 3/1/25,"Walker, F.",1202,,
647,1283254,1925,South America,mainland,other,,,,2,28.329,9.666,10,Colombia,,Rio Frio: along r. r.,10.899923,-74.150554,21.2513,Smithsonian,Transcribed d/m/y: 3/1/25,"Walker, F.",1202,,
648,1283307,1925,South America,mainland,other,,,,1,8.238,3.356,12,Colombia,,Barranquilla; streets.,10.986843,-74.802912,21.2513,Smithsonian,1925,"Paul, B.",B-13,,
649,1341762,1927,South America,mainland,other,,,,1,24.816,7.616,14,Colombia,,Barranquilla.,10.986843,-74.802912,21.2513,Smithsonian,Jun,"Elias, Bro.",208,,
650,1341762,1927,South America,mainland,other,,,,2,31.358,8.885,14,Colombia,,Barranquilla.,10.986843,-74.802912,21.2513,Smithsonian,Jun,"Elias, Bro.",208,,
651,1422725,1928,South America,mainland,other,,,,1,33.249,9.849,14,Colombia,,Barranquilla and vicinity.,10.986843,-74.802912,21.2513,Smithsonian,Sep,"Elias, Bro.",559,,
652,1422725,1928,South America,mainland,other,,,,2,34.753,8.681,14,Colombia,,Barranquilla and vicinity.,10.986843,-74.802912,21.2513,Smithsonian,Sep,"Elias, Bro.",559,,1 leaf down the flower
653,1423266,1916,South America,mainland,other,,,,1,20.172,7.284,12,Colombia,,Canta Martin. [interpreted],4.165698,-73.026201,21.2513,Smithsonian,Sep,"Dawe, M. T.",484,,1 leaf down the flower
654,1423266,1916,South America,mainland,other,,,,2,22.46,7.392,12,Colombia,,Canta Martin. [interpreted],4.165698,-73.026201,21.2513,Smithsonian,Sep,"Dawe, M. T.",484,,
655,1423266,1916,South America,mainland,other,,,,3,22.771,7.063,12,Colombia,,Canta Martin. [interpreted],4.165698,-73.026201,21.2513,Smithsonian,Sep,"Dawe, M. T.",484,,
656,1423285,,South America,mainland,other,,,,1,16.287,7.589,14,Colombia,La Guajira,Goajira.,6.012782,-74.361076,21.2513,Smithsonian,,M. D.,510,,
657,1423285,,South America,mainland,other,,,,2,22.823,8.424,12,Colombia,La Guajira,Goajira.,6.012782,-74.361076,21.2513,Smithsonian,,M. D.,510,,
658,1482765,1933,South America,mainland,other,,,,1,29.069,8.656,14,Colombia,,Santa Marta.,11.237416,-74.191839,21.2513,Smithsonian,Sep-33,"Le Doux, H.",s.n.,,
659,1482765,1933,South America,mainland,other,,,,2,29.021,9.466,14,Colombia,,Santa Marta.,11.237416,-74.191839,21.2513,Smithsonian,Sep-33,"Le Doux, H.",s.n.,,
660,1482765,1933,South America,mainland,other,,,,3,32.582,9.451,14,Colombia,,Santa Marta.,11.237416,-74.191839,21.2513,Smithsonian,Sep-33,"Le Doux, H.",s.n.,,
661,1708972,1944,South America,mainland,other,,,,1,18.605,5.451,12,Colombia,Magdalena,Dept. Magdalena. Fonseca.,10.312597,-74.377776,21.2513,Smithsonian,15-Jun-44,"Haught, O.",4203,,
662,1708972,1944,South America,mainland,other,,,,2,18.182,6.145,10,Colombia,Magdalena,Dept. Magdalena. Fonseca.,10.312597,-74.377776,21.2513,Smithsonian,15-Jun-44,"Haught, O.",4203,,
663,1799286,1941,South America,mainland,other,,,,1,34.462,10.756,14,Colombia,Bolivar,"Depto. de Bolivar, Cartagena, sobre las murallas, Castillo de San Felipe de Barajas.",10.42253,-75.539266,21.2513,Smithsonian,17-Jan-41,"Dugand, A.; Jaramillo, R.",2869,,
664,1799286,1941,South America,mainland,other,,,,2,26.233,8.293,12,Colombia,Bolivar,"Depto. de Bolivar, Cartagena, sobre las murallas, Castillo de San Felipe de Barajas.",10.42253,-75.539266,21.2513,Smithsonian,17-Jan-41,"Dugand, A.; Jaramillo, R.",2869,,
665,1799286,1941,South America,mainland,other,,,,3,20.171,5.884,12,Colombia,Bolivar,"Depto. de Bolivar, Cartagena, sobre las murallas, Castillo de San Felipe de Barajas.",10.42253,-75.539266,21.2513,Smithsonian,17-Jan-41,"Dugand, A.; Jaramillo, R.",2869,,
666,1858960,1939,South America,mainland,other,,,,1,36.957,11.069,12,Colombia,Magdalena,Riohacha.,11.538225,-72.91603,21.2513,Smithsonian,27-Mar-39,"Hanbury-Tracy, J.",301,,
667,1858960,1939,South America,mainland,other,,,,2,24.629,9.086,12,Colombia,Magdalena,Riohacha.,11.538225,-72.91603,21.2513,Smithsonian,27-Mar-39,"Hanbury-Tracy, J.",301,,
668,1858960,1939,South America,mainland,other,,,,3,32.059,11.561,12,Colombia,Magdalena,Riohacha.,11.538225,-72.91603,21.2513,Smithsonian,27-Mar-39,"Hanbury-Tracy, J.",301,,1 leaf down the flower
669,2220442,1948,South America,mainland,other,,,,1,24.893,6.089,14,Colombia,Magdalena,Cienaga.,11.006865,-74.243842,21.2513,Smithsonian,21-Mar-48,"Romero-Castañeda, R.",960,,
670,2220442,1948,South America,mainland,other,,,,2,17.132,5.085,12,Colombia,Magdalena,Cienaga.,11.006865,-74.243842,21.2513,Smithsonian,21-Mar-48,"Romero-Castañeda, R.",960,,
671,2268342,1944,South America,mainland,other,,,,1,14.46,6.064,12,Colombia,Atlantico,"Caribbean Coast. Outskirts of Barrio del Prado, Barranquilla, Dept. de Atlantico.",10.990092,-74.804144,21.2513,Smithsonian,1-Feb-44,"Fosberg, F. R.",21429,,
672,2268342,1944,South America,mainland,other,,,,2,18.292,6.189,14,Colombia,Atlantico,"Caribbean Coast. Outskirts of Barrio del Prado, Barranquilla, Dept. de Atlantico.",10.990092,-74.804144,21.2513,Smithsonian,1-Feb-44,"Fosberg, F. R.",21429,,
673,2325036,1959,South America,mainland,other,,,,1,15.554,5.705,12,Colombia,Atlántico,"Barranquilla, Las Flores-La Playa, roadsides.",11.039618,-74.82469,21.2513,Smithsonian,13-Sep-59,"Cuatrecasas, J.",24300,,
674,2325036,1959,South America,mainland,other,,,,2,21.572,7.215,14,Colombia,Atlántico,"Barranquilla, Las Flores-La Playa, roadsides.",11.039618,-74.82469,21.2513,Smithsonian,13-Sep-59,"Cuatrecasas, J.",24300,,
675,2325036,1959,South America,mainland,other,,,,3,23.746,6.789,12,Colombia,Atlántico,"Barranquilla, Las Flores-La Playa, roadsides.",11.039618,-74.82469,21.2513,Smithsonian,13-Sep-59,"Cuatrecasas, J.",24300,,
676,2587643,1962,South America,mainland,other,,,,1,29.645,10.045,16,Colombia,La Guajira,Uribia.,11.716431,-72.264266,21.2513,Smithsonian,29-Mar-62,"Saravia, C.; Johnson, D.",304,,
677,2587643,1962,South America,mainland,other,,,,2,29.019,8.923,16,Colombia,La Guajira,Uribia.,11.716431,-72.264266,21.2513,Smithsonian,29-Mar-62,"Saravia, C.; Johnson, D.",304,,
678,757750,1913,South America,island,other,Curacao,,,1,36.853,12.723,14,Curacao,,,12.189495,-68.990327,21.2476,Smithsonian,20 Mar 1913 to 27 Mar 1913,"Britton, N. L.; Shafer, J. A.",3077,,
679,763421,1916,South America,island,other,Curacao,,,1,15.005,8.208,7,Curacao,,,12.189495,-68.990327,21.2485,Smithsonian,15-Nov-16,"Rose, J. N.; Rose, Mrs. J. N.",22009,,mostly damaged
680,1043948,1917,South America,island,other,Curacao,,,1,22.044,5.751,14,Curacao,,,12.189495,-68.990327,21.2513,Smithsonian,19-Feb-17,"Curran, H. M.; Haman, M.",72,,
681,1043948,1917,South America,island,other,Curacao,,,2,25.44,5.984,14,Curacao,,,12.189495,-68.990327,21.2513,Smithsonian,19-Feb-17,"Curran, H. M.; Haman, M.",72,,
682,1043948,1917,South America,island,other,Curacao,,,3,28.045,7.865,14,Curacao,,,12.189495,-68.990327,21.2513,Smithsonian,19-Feb-17,"Curran, H. M.; Haman, M.",72,,
683,165,1899,South America ,island,Galapagos,Galapagos,Isabela,1,1,25.354,6.616,10,Ecuador,,"Common near beach and sandy hillsides up to 600ft, Tagus Cove",-0.262,-91.371255,18.2528,HUH,Mar,"R.E Snodgrass, E. Heller",165,Tagus cove,
684,165,1899,South America ,island,Galapagos,Galapagos,Isabela,1,2,39.575,7.311,14,Ecuador,,"Common near beach and sandy hillsides up to 600ft, Tagus Cove",-0.262,-91.371255,18.2528,HUH,Mar,"R.E Snodgrass, E. Heller",165,Tagus cove,
685,165,1899,South America ,island,Galapagos,Galapagos,Isabela,1,3,37.256,7.153,10,Ecuador,,"Common near beach and sandy hillsides up to 600ft, Tagus Cove",-0.262,-91.371255,18.2528,HUH,Mar,"R.E Snodgrass, E. Heller",165,Tagus cove,
686,1722,1905,South America ,island,Galapagos,Galapagos,Isabela,1,1,39.255,8.49,14,Ecuador,,In light ashy soil near sea level,-0.9558521,-90.9664535,18.2528,HUH,5-Mar,Alban Stewart,1722,,
687,1722,1905,South America ,island,Galapagos,Galapagos,Isabela,1,2,22.754,6.087,12,Ecuador,,In light ashy soil near sea level,-0.9558521,-90.9664535,18.2528,HUH,5-Mar,Alban Stewart,1722,,
688,1730,1905,South America ,island,Galapagos,Galapagos,Isabela,1,1,26.728,8.786,10,Ecuador,,"Tagus cove: Common in tuffaceous soil, on the tops and sides of hills surrounding the cove. ",-0.262,-91.371255,18.2528,HUH,29-Mar,Alban Stewart,1730,Tagus cove,leaf at first node
689,1730,1905,South America ,island,Galapagos,Galapagos,Isabela,1,2,39.728,9.314,15,Ecuador,,"Tagus cove: Common in tuffaceous soil, on the tops and sides of hills surrounding the cove. ",-0.262,-91.371255,18.2528,HUH,29-Mar,Alban Stewart,1730,Tagus cove,
690,543145,1899,South America,island,Galapagos,Galapagos,Baltra,0,1,23.706,8.076,10,Ecuador,Colon,Galapagos. South Seymour Island.,-0.449422,-90.273932,21.2493,Smithsonian,May 1899,"Snodgrass, R. E.; Heller, E.",598,,3 leaf down the flower
691,511,1967,South America ,island,Galapagos,Galapagos,Campeon,0,1,22.595,6.549,10,Ecuador,,"Southwesterly slopes of old crater, Isla Champion, about 1km off E shore of Isla Floreana (Charles Island) ",-1.2376502,-90.3858555,18.2528,HUH,13-Feb,"Ira L. Wiggins, Duncan M. Porter ",511,,
692,291,1930,South America ,island,Galapagos,Galapagos,Daphne Mayor,0,1,45.307,11.47,13,Ecuador,,Daphne Major,NA,NA,18.2528,HUH,30-Apr,Daphne Major,291,,leafs at third node
693,25621,1888,South America,island,Galapagos,Galapagos,Isabela,1,1,49.75,11.771,14,Ecuador,Colon,"Galapagos Islands. Albemarle Island, Galapagos.",-0.410079,-91.119669,21.2518,Smithsonian,10 Apr 1888,"Lee, L. A.",s.n.,,
694,25621,1888,South America,island,Galapagos,Galapagos,Isabela,1,2,35.989,8.977,14,Ecuador,Colon,"Galapagos Islands. Albemarle Island, Galapagos.",-0.410079,-91.119669,21.2518,Smithsonian,10 Apr 1888,"Lee, L. A.",s.n.,,1 leaf down the flower
695,25622,1888,South America,island,Galapagos,Galapagos,Isabela,1,1,46.267,9.553,16,Ecuador,Colon,"Galapagos Islands. Albemarle Island, Galapagos.",-0.410079,-91.119669,21.2518,Smithsonian,10 Apr 1888,"Lee, L. A.",s.n.,,
696,3307721,1989,South America,mainland,other,,,,1,31.022,10.387,14,Guyana,Demerara-Mahaica,Ogle Sugar Estate ±4 mi. SE of Georgetown,6.674355,-58.069949,21.2513,Smithsonian,13 Jun 1989 (13 June 1989),"Peterson, P. M.; Persaud, H.",7446,,
697,417830,1901,South America,island,other,Margarita,,,1,26.544,7.572,14,Venezuela,Nueva Esparta,,10.959614,-64.046843,21.2551,Smithsonian,20-Jul-01,"Miller, O. O.; Johnston, J. R.",98,,
698,417830,1901,South America,island,other,Margarita,,,2,26.817,7.729,16,Venezuela,Nueva Esparta,,10.959614,-64.046843,21.2551,Smithsonian,20-Jul-01,"Miller, O. O.; Johnston, J. R.",98,,
699,602130,1913,South America,mainland,other,,,,1,16.279,7.223,8,Venezuela,Lara,"Around Barquisimeto, in the cactus formation.",10.071833,-69.349021,21.2451,Smithsonian,29-Jun-13,"Pittier, H. F.",6392,,
700,602130,1913,South America,mainland,other,,,,2,26.168,9.909,12,Venezuela,Lara,"Around Barquisimeto, in the cactus formation.",10.071833,-69.349021,21.2451,Smithsonian,29-Jun-13,"Pittier, H. F.",6392,,
701,1120871,1922,South America,mainland,other,,,,1,39.546,16.053,14,Venezuela,,Playa de Cabo Blanco.,10.612747,-66.989499,21.2513,Smithsonian,20-Feb-22,"Pittier, H. F.",10180,,
702,1232821,1925,South America,mainland,other,,,,1,16.253,6.123,10,Venezuela,Lara,Barquisimeto.,10.071833,-69.349021,21.2513,Smithsonian,1-Jun-25,"Saer, J.",246,,
703,1232821,1925,South America,mainland,other,,,,2,11.902,5.893,8,Venezuela,Lara,Barquisimeto.,10.071833,-69.349021,21.2513,Smithsonian,1-Jun-25,"Saer, J.",246,,
704,1232821,1925,South America,mainland,other,,,,3,25.098,8.214,12,Venezuela,Lara,Barquisimeto.,10.071833,-69.349021,21.2513,Smithsonian,1-Jun-25,"Saer, J.",246,,
705,1855058,1943,South America,mainland,other,,,,1,29.152,7.098,14,Venezuela,Lara,Barquisimeto. Dry valley west of city.,10.061929,-69.464124,21.2513,Smithsonian,16-Mar-43,"Killip, E. P.",37087,,
706,1855058,1943,South America,mainland,other,,,,2,30.056,8.102,14,Venezuela,Lara,Barquisimeto. Dry valley west of city.,10.061929,-69.464124,21.2513,Smithsonian,16-Mar-43,"Killip, E. P.",37087,,
707,1855058,1943,South America,mainland,other,,,,3,21.384,5.9,14,Venezuela,Lara,Barquisimeto. Dry valley west of city.,10.061929,-69.464124,21.2513,Smithsonian,16-Mar-43,"Killip, E. P.",37087,,
708,2174245,1951,South America,island,other,Margarita,,,1,17.569,4.745,14,Venezuela,Nueva Esparta,Las Piedras,10.902605,-64.089369,21.2513,Smithsonian,9-Dec-51,"Gines, Bro.",2804,,
709,2174522,1953,South America,island,other,Margarita,,,1,15.61,5.526,16,Venezuela,Nueva Esparta,El Agua,11.142051,-63.867216,21.2513,Smithsonian,1 Aug 1953 to 31 Aug 1953,"Gines, Bro.",3322,,
