ind_num,ID,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,flower_num,petal_length,petal_length_log,petal_length_sqr,country,province_state,location,latitude,longitude,scale,Herbarium,collection.date,collector,collection.no,Coordinate.notes,Measurer_note
524,0-2177754,1964,North America,island,other,Florida Keys,NA,NA,1,17.295,2.850417442,4.158725766,United States,Florida,Big Pine Key,24.6881441,-81.3649394,18.2528,HUH,16-Apr,Frank Craighead,NA,NA,NA
525,0-2177754,1964,North America,island,other,Florida Keys,NA,NA,2,12.322,2.511386283,3.510270645,United States,Florida,Big Pine Key,24.6881441,-81.3649394,18.2528,HUH,16-Apr,Frank Craighead,NA,NA,NA
526,0-2177756,1956,North America,mainland,other,NA,NA,NA,1,20.609,3.025727874,4.539713647,United States,Florida,Jupiter Island,27.034399,-80.1087184,18.2528,HUH,27-Jul,"George Cooley, Erdman West, Tom Daggy",4776,NA,NA
527,0-2177756,1956,North America,mainland,other,NA,NA,NA,2,16.622,2.810727119,4.077008707,United States,Florida,Jupiter Island,27.034399,-80.1087184,18.2528,HUH,27-Jul,"George Cooley, Erdman West, Tom Daggy",4776,NA,NA
528,0-2177756,1956,North America,mainland,other,NA,NA,NA,3,12.759,2.546236905,3.571974244,United States,Florida,Jupiter Island,27.034399,-80.1087184,18.2528,HUH,27-Jul,"George Cooley, Erdman West, Tom Daggy",4776,NA,NA
529,0-2177758,1877,North America,island,other,Florida Keys,NA,NA,1,9.985,2.301083967,3.159905062,United States,Florida,Key West,24.564639,-81.7806281,18.2528,HUH,Jan,"Legit, A.P. Garber, M.D., Columbia, Penna.  ",NA,NA,NA
530,0-2177760,1972,North America,island,other,Captiva Islands,NA,NA,1,16.172,2.783281352,4.021442527,United States,Florida,"Adjacent to upper gulf beach, Middle Captiva",26.5275777,-82.1948171,18.2528,HUH,22-Jan,W.C Brumbach,7825,"Coordinates for captiva island, couldn't find gulf beach",NA
531,0-2177760,1972,North America,island,other,Captiva Islands,NA,NA,2,17.8,2.879198457,4.219004622,United States,Florida,"Adjacent to upper gulf beach, Middle Captiva",26.5275777,-82.1948171,18.2528,HUH,22-Jan,W.C Brumbach,7825,"Coordinates for captiva island, couldn't find gulf beach",NA
532,0-2177761,1965,North America,mainland,NA,NA,NA,NA,1,23.987,3.177512017,4.897652499,United States,Florida,In sand 8 miles S of Cocoa Beach,28.328635,-80.6246245,18.2528,HUH,17-Apr,D. Burch,634,Coordinates for Cocoa Beach,only flower (others in bud)
533,0-2177762,1964,North America,mainland,NA,NA,NA,NA,1,22.286,3.103958679,4.720805016,United States,Florida,"Melbourne Beach, north side of the park area",28.0655625,-80.5601205,18.2528,HUH,7-Jun,O. Lakela,27207,NA,only flower
534,0-2177763,1962,North America,mainland,NA,NA,NA,NA,1,21.271,3.057344643,4.612049436,United States,Florida,On US 1 highway shoulder S of Vero Beach City,27.6451941,-80.3968811,18.2528,HUH,29-Sep,O. Lakela,25403,NA,NA
535,0-2177763,1962,North America,mainland,NA,NA,NA,NA,2,20.846,3.037162083,4.565741999,United States,Florida,On US 1 highway shoulder S of Vero Beach City,27.6451941,-80.3968811,18.2528,HUH,29-Sep,O. Lakela,25403,NA,NA
536,0-2177764,1962,North America,mainland,NA,NA,NA,NA,1,21.224,3.055132617,4.60695127,United States,Florida,Sandy road border off of US 1 in vicinity of Fort Pierce,27.4293936,-80.3395589,18.2528,HUH,5-May,O. Lakela,25061,Coordinates for Ft. Pierce,NA
537,0-2177764,1962,North America,mainland,NA,NA,NA,NA,2,20.038,2.997630471,4.476382468,United States,Florida,Sandy road border off of US 1 in vicinity of Fort Pierce,27.4293936,-80.3395589,18.2528,HUH,5-May,O. Lakela,25061,Coordinates for Ft. Pierce,NA
538,0-2177771,1974,North America,mainland,NA,NA,NA,NA,1,13.514,2.603726185,3.676139279,United States,Florida,Sandy soil of beach in Bricknell Hammock,25.7592863,-80.1941107,18.2528,HUH,28-Nov,Karen Vison,NA,NA,NA
539,09.30.30 218,1895,North America,island,other,Hawaiian Islands,NA,NA,1,20.513,3.021058832,4.529127951,United States,Hawaii,"Diamond Head, the Island of Oʻahu",21.2619826,-157.8059987,18.2528,HUH,28-Mar,A.A Heller,NA,NA,only flower
540,2094590,1948,Oceania,island,other,NA,NA,NA,1,17.755,2.876667166,4.213668236,Australia,Northern Territory,"Arnhem Land Aboriginal Reserve. Hemple Bay, Groote Eylandt, in the Gulf of Carpentaria.",-13.064283,133.984394,21.2513,Smithsonian,28-Apr-48,"Specht, R. L.",293,NA,NA
541,2094745,1948,Oceania,island,other,NA,NA,NA,1,17.532,2.864027783,4.187123117,Australia,Northern Territory,"Arnhem Land Aboriginal Reserve. South Bay, Bickerton Island, in the Gulf of Carpentaria.",-13.064283,133.984394,21.2513,Smithsonian,9-Jun-48,"Specht, R. L.",502,NA,NA
542,2094959,1948,Oceania,mainland,NA,NA,NA,NA,1,13.178,2.578548772,3.630151512,Australia,Northern Territory,Arnhem Land Aboriginal Reserve. Yirrkala. On seaward edge of coastal dune.,-13.064283,133.984394,21.2513,Smithsonian,5-Aug-48,"Specht, R. L.",826,NA,NA
543,2187650,1954,Oceania,mainland,NA,NA,NA,NA,1,12.481,2.524207488,3.532845878,Australia,Queensland,"Sandhurst Bore, Millungera Station, Q'ld.",-19.655063,141.663491,21.2513,Smithsonian,Transcribed d/m/y: 5/8/54,"Speck, N. H.",4784,NA,NA
544,2187650,1954,Oceania,mainland,NA,NA,NA,NA,2,15.636,2.749575948,3.954238233,Australia,Queensland,"Sandhurst Bore, Millungera Station, Q'ld.",-19.655063,141.663491,21.2513,Smithsonian,Transcribed d/m/y: 5/8/54,"Speck, N. H.",4784,NA,NA
545,2739017,1973,Oceania,island,other,Lizard island,NA,NA,1,12.962,2.562022,3.600277767,Australia,Queensland,"Lizard Island, (Great Barrier Reef). Along top of beach and beach ridge on NW side.",-14.65439,145.45184,21.2513,Smithsonian,26-Jun-73,"Fosberg, F. R.",54952,NA,NA
546,2744026,1973,Oceania,island,other,Pipon Island,NA,NA,1,11.246,2.42001251,3.353505628,Australia,Queensland,Cook District. Pipon Island.,-14.117823,144.528785,21.2513,Smithsonian,24-Oct-73,"Stoddart, D. R.",4891,NA,NA
547,2744026,1973,Oceania,island,other,Pipon Island,NA,NA,2,11.058,2.403154148,3.325357124,Australia,Queensland,Cook District. Pipon Island.,-14.117823,144.528785,21.2513,Smithsonian,24-Oct-73,"Stoddart, D. R.",4891,NA,NA
548,2744179,1973,Oceania,island,other,Fife Island,NA,NA,1,13.284,2.586560304,3.644722212,Australia,Queensland,Cook District. Fife Island.,-13.654255,143.719129,21.2513,Smithsonian,28-Oct-73,"Stoddart, D. R.",4956a,NA,NA
549,2759964,1973,Oceania,island,other,Heron Island,NA,NA,1,17.269,2.848912987,4.155598633,Australia,Queensland,"Heron Island, Capricorn Group.",-23.442324,151.91505,21.2513,Smithsonian,30-Jun-73,"Fosberg, F. R.",55059,NA,NA
550,3182589,1960,Oceania,island,other,Hatutaa,NA,NA,1,26.117,3.262586443,5.11047943,French Polynesia,NA,steep slope above bay on SW end of island,-7.925742,-140.587406,21.2513,Smithsonian,23-Mar-60,"Decker, B. G.",316,NA,NA
551,3182590,1975,Oceania,island,other,Hiva Oa,NA,NA,1,11.789,2.467166893,3.433511322,French Polynesia,NA,"Hanamenu, site of old village",-9.769848,-139.14023,21.2513,Smithsonian,21-Feb-75,"Oliver, R. L.; Schäfer, P. A.",3198,NA,NA
552,3182591,1964,Oceania,island,other,Ua Huka,NA,NA,1,9.524,2.253814929,3.08609786,French Polynesia,NA,Haavei Valley,-8.941308,-139.595205,21.2513,Smithsonian,22-Mar-64,"Decker, B. G.",1909,NA,NA
553,3182592,1975,Oceania,island,other,Hatutaa,NA,NA,1,14.574,2.679239119,3.817590863,French Polynesia,NA,Plateau centrale,-7.916683,-140.571603,21.2513,Smithsonian,21-Sep-75,"Thibault, J. -.",156,NA,NA
554,3219798,1988,Oceania,island,other,Hiva Oa,NA,NA,1,24.643,3.204492885,4.964171633,French Polynesia,NA,Baie de la pointe SW,-9.831206,-139.084934,21.2513,Smithsonian,10-Jul-88,"Florence, J.; Teikiteetini, M.",9388,NA,NA
555,3219798,1988,Oceania,island,other,Hiva Oa,NA,NA,2,20.805,3.035193342,4.561249829,French Polynesia,NA,Baie de la pointe SW,-9.831206,-139.084934,21.2513,Smithsonian,10-Jul-88,"Florence, J.; Teikiteetini, M.",9388,NA,NA
556,3219798,1988,Oceania,island,other,Hiva Oa,NA,NA,3,21.944,3.088493754,4.684442336,French Polynesia,NA,Baie de la pointe SW,-9.831206,-139.084934,21.2513,Smithsonian,10-Jul-88,"Florence, J.; Teikiteetini, M.",9388,NA,NA
557,3454639,2003,Oceania,island,other,Ua Pou,NA,NA,1,17.834,2.881106748,4.223032086,French Polynesia,NA,"At km 6 of road heading north from Hakahau to airport, SE of Aneau bay",-9.353537,-140.066836,21.2513,Smithsonian,15-Jul-03,"Lorence, D. H.; Dunn, L.; Wood, K. R.; Teikiehuupoo, T.",9103,NA,NA
558,3454639,2003,Oceania,island,other,Ua Pou,NA,NA,2,17.65,2.870735783,4.201190308,French Polynesia,NA,"At km 6 of road heading north from Hakahau to airport, SE of Aneau bay",-9.353537,-140.066836,21.2513,Smithsonian,15-Jul-03,"Lorence, D. H.; Dunn, L.; Wood, K. R.; Teikiehuupoo, T.",9103,NA,NA
559,3457928,2003,Oceania,island,other,Ua Pou,NA,NA,1,17.109,2.839604641,4.136302697,French Polynesia,NA,Motu Oa: located on an offshore islet about 1/4 mile from the eastern side of Ua Pou. A seabird nesting site,-9.479648,-140.047202,21.2513,Smithsonian,21-Jul-03,"Dunn, L.; Wood, K. R.",273,NA,NA
560,3462912,2003,Oceania,island,other,Ua Pou,NA,NA,1,12.615,2.534886582,3.551760127,French Polynesia,NA,Anahoo bay and coastal cliffs above and between Hakahau,-9.350108,-140.052715,21.2513,Smithsonian,13-Jul-03,"Wood, K. R.",10281,NA,NA
561,2659485,1965,Oceania,island,other,Caroline Atoll,NA,NA,1,14.739,2.690497042,3.839140529,Kiribati,NA,The Central Pacific Islands. Caroline Atoll. Long Island.,-9.911974,-150.204527,21.2513,Smithsonian,17-Jun-65,"Long, C. R.",3245,NA,NA
562,2659491,1964,Oceania,island,other,McKean,NA,NA,1,8.777,2.172134664,2.962600209,Kiribati,NA,The Central Pacific Islands. McKean Island. North end of the island.,-3.591492,-174.12295,21.2513,Smithsonian,18-Jul-64,"Long, C. R.",2033,NA,NA
563,2659491,1964,Oceania,island,other,McKean,NA,NA,2,10.457,2.347271611,3.233728498,Kiribati,NA,The Central Pacific Islands. McKean Island. North end of the island.,-3.591492,-174.12295,21.2513,Smithsonian,18-Jul-64,"Long, C. R.",2033,NA,NA
564,2659491,1964,Oceania,island,other,McKean,NA,NA,3,8.809,2.175773926,2.967995957,Kiribati,NA,The Central Pacific Islands. McKean Island. North end of the island.,-3.591492,-174.12295,21.2513,Smithsonian,18-Jul-64,"Long, C. R.",2033,NA,NA
565,2659492,1964,Oceania,island,other,McKean,NA,NA,1,8.595,2.151180639,2.931723043,Kiribati,NA,The Central Pacific Islands. McKean Island. Bottom half of the lagoon bowl on the north end of the island.,-3.594486,-174.12377,21.2513,Smithsonian,19-Oct-64,"Long, C. R.",2441,NA,NA
566,2659493,1964,Oceania,island,other,Starbuck,NA,NA,1,11.464,2.439211691,3.385852921,Kiribati,NA,The Central Pacific Islands. Starbuck Island. On the north side.,-5.62908,-155.882764,21.2513,Smithsonian,26-Jun-64,"Long, C. R.",1938,NA,NA
567,2659493,1964,Oceania,island,other,Starbuck,NA,NA,2,14.229,2.655282136,3.772134674,Kiribati,NA,The Central Pacific Islands. Starbuck Island. On the north side.,-5.62908,-155.882764,21.2513,Smithsonian,26-Jun-64,"Long, C. R.",1938,NA,NA
568,2659493,1964,Oceania,island,other,Starbuck,NA,NA,3,14.238,2.655914447,3.773327444,Kiribati,NA,The Central Pacific Islands. Starbuck Island. On the north side.,-5.62908,-155.882764,21.2513,Smithsonian,26-Jun-64,"Long, C. R.",1938,NA,NA
569,2659501,1964,Oceania,island,other,Kiritimati [Christmas] Atoll,NA,NA,1,19.283,2.959223879,4.391241282,Kiribati,NA,The Central Pacific Islands. Christmas Island. Area between airstrips on the north side.,1.988479,-157.397673,21.2513,Smithsonian,23-Nov-64,"Long, C. R.",2779,NA,NA
570,2659501,1964,Oceania,island,other,Kiritimati [Christmas] Atoll,NA,NA,2,18.789,2.933271592,4.334628012,Kiribati,NA,The Central Pacific Islands. Christmas Island. Area between airstrips on the north side.,1.988479,-157.397673,21.2513,Smithsonian,23-Nov-64,"Long, C. R.",2779,NA,NA
571,2659506,1964,Oceania,island,other,Kiritimati [Christmas] Atoll,NA,NA,1,16.503,2.803542183,4.06238846,Kiribati,NA,The Central Pacific Islands. Christmas Island. Near turnoff into Carver's Way all along the road north to the airport.,1.988327,-157.355633,21.2513,Smithsonian,16-Jun-64,"Long, C. R.",1899,NA,NA
572,2659645,1965,Oceania,island,other,Starbuck,NA,NA,1,25.151,3.224897657,5.015077268,Kiribati,NA,"The Central Pacific Islands. Starbuck Island. On the north beach, 1.2 mi. east of the west peninsula.",-5.627946,-155.879536,21.2513,Smithsonian,21-Jun-65,"Long, C. R.",3297,NA,NA
573,2659647,1964,Oceania,island,other,Manra [Sydney] Island,NA,NA,1,10.698,2.370056808,3.270779724,Kiribati,NA,The Central Pacific Islands. Sydney Island. On the south side.,-4.464358,-171.245849,21.2513,Smithsonian,24-Oct-64,"Long, C. R.; Woodward, P.",2574(Long),NA,NA
574,2659647,1964,Oceania,island,other,Manra [Sydney] Island,NA,NA,2,11.773,2.465808774,3.431180555,Kiribati,NA,The Central Pacific Islands. Sydney Island. On the south side.,-4.464358,-171.245849,21.2513,Smithsonian,24-Oct-64,"Long, C. R.; Woodward, P.",2574(Long),NA,NA
575,2659648,1964,Oceania,island,other,Manra [Sydney] Island,NA,NA,1,12.588,2.532743979,3.547957159,Kiribati,NA,The Central Pacific Islands. Sydney Island. Northwest side of the lagoon.,-4.447252,-171.252309,21.2513,Smithsonian,24-Oct-64,"Long, C. R.",2537,NA,NA
576,2680374,1973,Oceania,island,other,Manra [Sydney] Island,NA,NA,1,13.891,2.631241148,3.727063187,Kiribati,NA,"Phoenix Islands. (Central Pacific). Sydney Island, north side of atoll near lagoon.",-4.443852,-171.242313,21.2513,Smithsonian,8-Jun-73,"Fosberg, F. R.; Stoddart, D. R.",54862,NA,NA
577,2680374,1973,Oceania,island,other,Manra [Sydney] Island,NA,NA,2,13.766,2.622201784,3.710256056,Kiribati,NA,"Phoenix Islands. (Central Pacific). Sydney Island, north side of atoll near lagoon.",-4.443852,-171.242313,21.2513,Smithsonian,8-Jun-73,"Fosberg, F. R.; Stoddart, D. R.",54862,NA,NA
578,2680449,1973,Oceania,island,other,Enderbury,NA,NA,1,13.665,2.614837819,3.696620078,Kiribati,NA,"Phoenix Islands. (Central Pacific). Enderbury I., South West corner of island.",-3.141397,-171.088291,21.2513,Smithsonian,1-Jun-73,"Fosberg, F. R.; Stoddart, D. R.",54750,NA,NA
579,2784981,1975,Oceania,island,other,Enderbury,NA,NA,1,10.399,2.341709648,3.224748052,Kiribati,NA,"Phoenix Islands. Enderbury Island. Southwest corner of island, near old colonist camp and red and white monument.",-3.141526,-171.08872,21.2513,Smithsonian,20-Mar-75,"Fosberg, F. R.",55709,NA,NA
580,2785004,1975,Oceania,island,other,McKean,NA,NA,1,12.097,2.492957488,3.47807418,Kiribati,NA,"Phoenix Islands. McKean Island. McKean Is., west side.",-3.5951,-174.125933,21.2513,Smithsonian,31-Mar-75,"Fosberg, F. R.",55789,NA,NA
581,2785004,1975,Oceania,island,other,McKean,NA,NA,2,12.475,2.523726642,3.531996602,Kiribati,NA,"Phoenix Islands. McKean Island. McKean Is., west side.",-3.5951,-174.125933,21.2513,Smithsonian,31-Mar-75,"Fosberg, F. R.",55789,NA,NA
582,2785004,1975,Oceania,island,other,McKean,NA,NA,3,11.841,2.471568085,3.441075413,Kiribati,NA,"Phoenix Islands. McKean Island. McKean Is., west side.",-3.5951,-174.125933,21.2513,Smithsonian,31-Mar-75,"Fosberg, F. R.",55789,NA,NA
583,1969031,1948,Oceania,island,other,New Caledonia,NA,NA,1,8.756,2.16973918,2.959053903,New Caledonia,NA,"Lawn of cottages, I. F. O., Anse Vata beach, Noumea.",-22.299596,166.440988,21.2513,Smithsonian,23-Mar-48,"Buchholz, J. T.",1780,NA,NA
584,6469,1936,Oceania,island,other,Malay Archipelago,NA,NA,1,20.606,3.025582296,4.539383218,Papua New Guinea,NA,Coast between Oriomo and Fly Rivers,-9.0348157,143.1862999,18.2528,HUH,Apr,L.J Brass,6469,Coordinates for Oriomo river,NA
585,3480971,1962,Oceania,island,other,Yule,NA,NA,1,9.081,2.206184319,3.013469761,Papua New Guinea,Central,"New Guinea. C. 3 miles north-west of Kairuku, Yule Island, Kairuku Subdistrict, Central District, Terr. of Papua. Along roadside near airstrip.",-8.824437,146.527631,21.2513,Smithsonian,2-Aug-62,"Darbyshire, P. J.",766,NA,NA
586,2159102,1953,Oceania,island,other,Johnston Island,NA,NA,1,13.944,2.635049308,3.734166574,U.S. Administered Pacific Islands,NA,The Pacific. Johnston Island. Shore.,16.729048,-169.533636,21.2513,Smithsonian,12-Nov-53,"Walker, E. H.",7396,NA,NA
587,2659471,1964,Oceania,island,other,Jarvis island,NA,NA,1,11.016,2.399348761,3.319036005,U.S. Administered Pacific Islands,NA,The Central Pacific Islands. Jarvis Island. Interior of the island.,-0.373664,-159.997894,21.2513,Smithsonian,16-Nov-64,"Long, C. R.",2692,NA,NA
588,2659484,1964,Oceania,island,other,Baker island,NA,NA,1,13.043,2.568251591,3.61150938,U.S. Administered Pacific Islands,NA,The Central Pacific Islands. Baker Island. Northeast corner of the island.,0.195216,-176.478306,21.2513,Smithsonian,14-Oct-64,"Long, C. R.",2393,NA,NA
589,2659484,1964,Oceania,island,other,Baker island,NA,NA,2,8.522,2.142651055,2.919246478,U.S. Administered Pacific Islands,NA,The Central Pacific Islands. Baker Island. Northeast corner of the island.,0.195216,-176.478306,21.2513,Smithsonian,14-Oct-64,"Long, C. R.",2393,NA,NA
590,2659499,1964,Oceania,island,other,Howland,NA,NA,1,15.98,2.77133794,3.997499218,U.S. Administered Pacific Islands,NA,The Central Pacific Islands. Howland Island.,0.807651,-176.616607,21.2513,Smithsonian,11-Oct-64,"Long, C. R.",2347,NA,NA
591,2659499,1964,Oceania,island,other,Howland,NA,NA,2,16.118,2.77993666,4.014722905,U.S. Administered Pacific Islands,NA,The Central Pacific Islands. Howland Island.,0.807651,-176.616607,21.2513,Smithsonian,11-Oct-64,"Long, C. R.",2347,NA,NA
592,2973178,1980,Oceania,island,other,Midway Atoll,NA,NA,1,19.871,2.989261382,4.457689985,U.S. Administered Pacific Islands,NA,"Eastern Islet, Midway Is.",28.208846,-177.330874,21.2513,Smithsonian,30-Jun-80,"Herbst, D. R.; Takeuchi, W. N.",6414,NA,NA
593,2973178,1980,Oceania,island,other,Midway Atoll,NA,NA,2,18.636,2.925095194,4.316943363,U.S. Administered Pacific Islands,NA,"Eastern Islet, Midway Is.",28.208846,-177.330874,21.2513,Smithsonian,30-Jun-80,"Herbst, D. R.; Takeuchi, W. N.",6414,NA,NA
594,836014,1908,North America,island,other,O`ahu,NA,NA,1,18.681,2.927506965,4.322152242,United States,Hawaii,"Honolulu, by roadsides",21.30755,-157.848171,21.2501,Smithsonian,Jul,"Riggs, L.",s.n.,NA,NA
595,836014,1908,North America,island,other,O`ahu,NA,NA,2,18.028,2.891926105,4.245939236,United States,Hawaii,"Honolulu, by roadsides",21.30755,-157.848171,21.2501,Smithsonian,Jul,"Riggs, L.",s.n.,NA,NA
596,892043,1916,North America,island,other,O`ahu,NA,NA,1,12.493,2.525168487,3.534543818,United States,Hawaii,"Waikiki, Honolulu",21.279891,-157.829694,21.2526,Smithsonian,19-Jun-16,"Hitchcock, A. S.",13835,NA,NA
597,1605341,1932,North America,island,other,Maui,NA,NA,1,11.431,2.436328963,3.38097619,United States,Hawaii,Between Wailuku and Lahaina,20.883215,-156.58856,21.2513,Smithsonian,Aug 1932 to May 1933,"Yuncker, T. G.",3485,NA,NA
598,1605341,1932,North America,island,other,Maui,NA,NA,2,10.356,2.337566062,3.218073958,United States,Hawaii,Between Wailuku and Lahaina,20.883215,-156.58856,21.2513,Smithsonian,Aug 1932 to May 1933,"Yuncker, T. G.",3485,NA,NA
599,1605341,1932,North America,island,other,Maui,NA,NA,3,16.017,2.773650658,4.002124436,United States,Hawaii,Between Wailuku and Lahaina,20.883215,-156.58856,21.2513,Smithsonian,Aug 1932 to May 1933,"Yuncker, T. G.",3485,NA,NA
600,1605483,1933,North America,island,other,O`ahu,NA,NA,1,15.246,2.724317174,3.904612657,United States,Hawaii,Along beach above Waianae Village,21.473184,-158.216643,21.2513,Smithsonian,22-Aug-33,"Yuncker, T. G.",3611,NA,NA
601,1669215,1936,North America,island,other,Hawaiian Islands,NA,NA,1,19.403,2.965427693,4.404883653,United States,Hawaii,Lahilahi,21.460935,-158.212163,21.2513,Smithsonian,23-Feb-36,"Degener, O.; Takamoto, M.; Shigewea, G.",10414,NA,NA
602,1991161,1949,North America,island,other,O`ahu,NA,NA,1,18.878,2.937997223,4.344882047,United States,Hawaii,"Kawaihapai, Oahu, near coast",21.570721,-158.182269,21.2513,Smithsonian,1-Jan-49,"Degener, O.; Clay, H. F.; Popenoe, J.",19360,NA,NA
603,1993665,1947,North America,island,other,O`ahu,NA,NA,1,15.488,2.740065531,3.93547964,United States,Hawaii,"Makaha Beach, Waianae District",21.476827,-158.22072,21.2513,Smithsonian,6-Apr-47,"Alexander, A. M.; Kellogg, L.",5299,NA,NA
604,2659488,1964,North America,island,other,Laysan,NA,NA,1,19.237,2.956835508,4.386000456,United States,Hawaii,West side of Layson Island,25.770259,-171.738141,21.2513,Smithsonian,19-Sep-64,"Long, C. R.",2377,NA,NA
605,2659643,1964,North America,island,other,Pearl and Hermes Atoll,NA,NA,1,13.464,2.600019457,3.669332364,United States,Hawaii,"North Islet, on sand spit, east side",27.916318,-175.765359,21.2513,Smithsonian,17-Sep-64,"Long, C. R.",2305,NA,NA
606,2659643,1964,North America,island,other,Pearl and Hermes Atoll,NA,NA,2,15.339,2.730398605,3.916503543,United States,Hawaii,"North Islet, on sand spit, east side",27.916318,-175.765359,21.2513,Smithsonian,17-Sep-64,"Long, C. R.",2305,NA,NA
607,2659644,1964,North America,island,other,Pearl and Hermes Atoll,NA,NA,1,19.003,2.944596861,4.359243054,United States,Hawaii,North Islet,27.916318,-175.765359,21.2513,Smithsonian,20-Aug-64,"Young, A. L.",126,NA,NA
608,2875821,1959,North America,island,other,Kure Atoll,NA,NA,1,23.624,3.162263144,4.860452654,United States,Hawaii,NA,28.391878,-178.294272,21.2513,Smithsonian,3 Oct 1959 to 9 Oct 1959,"Clay, H. F.",s.n.,NA,NA
609,3414252,1909,North America,island,other,Maui,NA,NA,1,14.776,2.693004243,3.843956295,United States,Hawaii,Waikapu.,20.842284,-156.523216,21.2513,Smithsonian,26-Mar-09,"Lyon, H. L.",s.n.,NA,NA
610,3414252,1909,North America,island,other,Maui,NA,NA,2,15.753,2.757030823,3.969004913,United States,Hawaii,Waikapu.,20.842284,-156.523216,21.2513,Smithsonian,26-Mar-09,"Lyon, H. L.",s.n.,NA,NA
611,3414265,1966,North America,island,other,Lisianski,NA,NA,1,19.541,2.972514822,4.420520331,United States,Hawaii,"Lisianski, 300 yds from north shore",26.068155,-173.967197,21.2513,Smithsonian,16-Jun-66,"Shelton, P. C.",401,NA,NA
612,3414265,1966,North America,island,other,Lisianski,NA,NA,2,11.667,2.456764344,3.41569905,United States,Hawaii,"Lisianski, 300 yds from north shore",26.068155,-173.967197,21.2513,Smithsonian,16-Jun-66,"Shelton, P. C.",401,NA,NA
613,3414265,1966,North America,island,other,Lisianski,NA,NA,3,13.223,2.581957738,3.636344318,United States,Hawaii,"Lisianski, 300 yds from north shore",26.068155,-173.967197,21.2513,Smithsonian,16-Jun-66,"Shelton, P. C.",401,NA,NA
614,3414267,1981,North America,island,other,Hawaiian Islands,NA,NA,1,17.907,2.885191698,4.231666338,United States,Hawaii,"South Point, Ka`u.","19.210655, -155.523135",-155.523135,21.2513,Smithsonian,15-Jan-81,"Kunitake, N.",ESP 307,NA,NA
615,3414273,1963,North America,island,other,Laysan,NA,NA,1,20.341,3.012638554,4.510099777,United States,Hawaii,Laysan Island,25.768105,-171.734472,21.2513,Smithsonian,4-Dec-63,"Tsuda, R. T.",485,NA,NA
616,3568729,1950,North America,island,other,O`ahu,NA,NA,1,21.613,3.073294986,4.648978382,United States,Hawaii,Blow Hole.,21.282199,-157.677085,21.2513,Smithsonian,25-Jan-50,"Specht, R.",s.n.,NA,NA
617,3639341,1851,North America,island,other,Hawaiian Islands,NA,NA,1,15.164,2.718924198,3.894098098,United States,Hawaii,NA,19.619758,-155.497544,21.2513,Smithsonian,1851 to 1855 (--- 1851 to --- 1855),"Remy, M. J.",627,NA,NA
618,3639341,1851,North America,island,other,Hawaiian Islands,NA,NA,2,15.906,2.766696397,3.988232691,United States,Hawaii,NA,19.619758,-155.497544,21.2513,Smithsonian,1851 to 1855 (--- 1851 to --- 1855),"Remy, M. J.",627,NA,NA
619,1878571,1944,South America,mainland,NA,NA,NA,NA,1,7.976,2.076437033,2.824181297,Bolivia,Cochabamba,Above Arani.,-17.399289,-66.163191,21.2513,Smithsonian,Transcribed d/m/y: /2/44,"Cárdenas, M.",2375,NA,NA
620,1878571,1944,South America,mainland,NA,NA,NA,NA,2,9.103,2.20860403,3.01711783,Bolivia,Cochabamba,Above Arani.,-17.399289,-66.163191,21.2513,Smithsonian,Transcribed d/m/y: /2/44,"Cárdenas, M.",2375,NA,NA
621,1878571,1944,South America,mainland,NA,NA,NA,NA,3,6.609,1.888432356,2.570797542,Bolivia,Cochabamba,Above Arani.,-17.399289,-66.163191,21.2513,Smithsonian,Transcribed d/m/y: /2/44,"Cárdenas, M.",2375,NA,NA
622,533069,1898,South America,mainland,NA,NA,NA,NA,1,20.432,3.017102299,4.520176988,Colombia,NA,"Santa Marta, United States of Colombia.",11.24052,-74.194324,21.2518,Smithsonian,Jul 1898 to Jul 1901,"Smith, Herbert H.",573,NA,NA
623,533069,1898,South America,mainland,NA,NA,NA,NA,2,18.556,2.920793187,4.307667582,Colombia,NA,"Santa Marta, United States of Colombia.",11.24052,-74.194324,21.2518,Smithsonian,Jul 1898 to Jul 1901,"Smith, Herbert H.",573,NA,NA
624,600049,1906,South America,mainland,NA,NA,NA,NA,1,19.294,2.959794167,4.392493597,Colombia,Magdalena,"Around Rio Frio, between the Cienaga de Santa Marta and the foothills.",10.973278,-74.196576,21.2493,Smithsonian,22 Jun 1906 to 30 Jun 1906,"Pittier, H. F.",1614,NA,NA
625,1283254,1925,South America,mainland,NA,NA,NA,NA,1,24.377,3.193640065,4.937306958,Colombia,NA,Rio Frio: along r. r.,10.899923,-74.150554,21.2513,Smithsonian,Transcribed d/m/y: 3/1/25,"Walker, F.",1202,NA,NA
626,1283254,1925,South America,mainland,NA,NA,NA,NA,2,29.734,3.392291172,5.452889142,Colombia,NA,Rio Frio: along r. r.,10.899923,-74.150554,21.2513,Smithsonian,Transcribed d/m/y: 3/1/25,"Walker, F.",1202,NA,NA
627,1283307,1925,South America,mainland,NA,NA,NA,NA,1,17.681,2.872490617,4.20487812,Colombia,NA,Barranquilla; streets.,10.986843,-74.802912,21.2513,Smithsonian,NA,"Paul, B.",B-13,NA,NA
