ind_num,Herb_name,Herb_number,ID,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,flower_num,petal_length,country,province_state,location,latitude,longitude,scale,collection.date,collector,collection.no,Coordinate.notes,Measurer_note,Bio_1,Bio_4,Bio_12,Bio_15
268,HUH,1258,HUH_1258,1901,North America,continent,NA,NA,NA,NA,1,19.178,Mexico,Oaxaca,NA,17.1634283,-96.210067,18.2598,Aug,"C. Conzatti, V. Gonzalez",1258,"Cannot find specific location of ""El Margnesaclo"", coordinates for state for now",NA,21.17499924,194.8834229,1857,82.95598602
269,HUH,1258,HUH_1258,1901,North America,continent,NA,NA,NA,NA,2,21.214,Mexico,Oaxaca,NA,17.1634283,-96.210067,18.2598,Aug,"C. Conzatti, V. Gonzalez",1258,"Cannot find specific location of ""El Margnesaclo"", coordinates for state for now",NA,21.17499924,194.8834229,1857,82.95598602
270,HUH,1258,HUH_1258,1901,North America,continent,NA,NA,NA,NA,3,17.797,Mexico,Oaxaca,NA,17.1634283,-96.210067,18.2598,Aug,"C. Conzatti, V. Gonzalez",1258,"Cannot find specific location of ""El Margnesaclo"", coordinates for state for now",NA,21.17499924,194.8834229,1857,82.95598602
271,HUH,1318,HUH_1318,1963,North America,continent,NA,NA,NA,NA,1,14.417,Mexico,Guerrero,Upper part of canon del Zopilote between Kms 229 and 230 on Mexico City- Acapulco toll road,17.933333,-99.6,18.2528,13-Dec,Duncan M. Porter,1318,"Not sure how to gauge location for this given it’s a toll road with specific km checkpoints and ""canon del Zopilote"" is variable (coordinates for Canon del Zopilte but has few locations locations in google earth)",only measurable flower,27.39583397,160.4320831,1187,112.6011734
272,HUH,1343,HUH_1343,1963,North America,continent,NA,NA,NA,NA,1,13.571,Mexico,Guerrero,"Acapulco: in sidewalk on main drive along beaches, near entrance to city",16.8354604,-99.8623086,18.2528,15-Dec,Duncan M. Porter,NA,Coordinates for Acapulco,NA,26.91040039,82.30554962,1270.966187,117.2446671
273,HUH,1370,HUH_1370,1963,North America,continent,NA,NA,NA,NA,1,16.808,Mexico,Guerrero,Flat alluvial plain 27 miles W of Arcelia toward Ciudad Alta-mirano ,18.2538076,-100.1942349,18.2528,20-Dec,Duncan M. Porter,NA,Coordinates for Arcelia,NA,25.59583282,186.9304504,1086,115.9139938
274,HUH,1370,HUH_1370,1963,North America,continent,NA,NA,NA,NA,2,16.328,Mexico,Guerrero,Flat alluvial plain 27 miles W of Arcelia toward Ciudad Alta-mirano ,18.2538076,-100.1942349,18.2528,20-Dec,Duncan M. Porter,NA,Coordinates for Arcelia,NA,25.59583282,186.9304504,1086,115.9139938
275,HUH,1370,HUH_1370,1963,North America,continent,NA,NA,NA,NA,3,15.304,Mexico,Guerrero,Flat alluvial plain 27 miles W of Arcelia toward Ciudad Alta-mirano ,18.2538076,-100.1942349,18.2528,20-Dec,Duncan M. Porter,NA,Coordinates for Arcelia,NA,25.59583282,186.9304504,1086,115.9139938
276,HUH,1412,HUH_1412,1963,North America,continent,NA,NA,NA,NA,1,8.669,Mexico,Michoacan,Roadisde in alluvial soil at base of hills 3 miles W of La Huacana towarda Cuatro Caminos ,18.9641587,-101.8051007,18.2528,25-Dec,Duncan M. Porter,1412,Coordiantes for La Huacana,"no leaves on stem, looks recently emerged from bud",24.87916756,159.2662048,690,109.894722
277,HUH,1419,HUH_1419,1963,North America,continent,NA,NA,NA,NA,1,18.777,Mexico,Michoacan,Roadside on winding highway in large barranca 6 miles SW of Lombardia (Gabriel Zamora) toward Nueva Italia ,19.1545434,-101.9994778,18.2528,26-Dec,Duncan M. Porter,1419,Coordinates for Gabriel Zamora,NA,24.40416718,176.9367981,815,113.3246002
278,HUH,1419,HUH_1419,1963,North America,continent,NA,NA,NA,NA,2,12.221,Mexico,Michoacan,Roadside on winding highway in large barranca 6 miles SW of Lombardia (Gabriel Zamora) toward Nueva Italia ,19.1545434,-101.9994778,18.2528,26-Dec,Duncan M. Porter,1419,Coordinates for Gabriel Zamora,NA,24.40416718,176.9367981,815,113.3246002
279,HUH,1419,HUH_1419,1963,North America,continent,NA,NA,NA,NA,3,12.909,Mexico,Michoacan,Roadside on winding highway in large barranca 6 miles SW of Lombardia (Gabriel Zamora) toward Nueva Italia ,19.1545434,-101.9994778,18.2528,26-Dec,Duncan M. Porter,1419,Coordinates for Gabriel Zamora,NA,24.40416718,176.9367981,815,113.3246002
280,HUH,1423,HUH_1423,1963,North America,continent,NA,NA,NA,NA,1,15.108,Mexico,Michoacan,Common at entrance to Apatzingan of highway from Cuatro Caminos,19.079323,-102.355487,18.2528,26-Dec,Duncan M. Porter,1423,Estimated coordiantes for road turn off,NA,26.12083435,164.930542,931,107.6756668
281,HUH,1423,HUH_1423,1963,North America,continent,NA,NA,NA,NA,2,9.552,Mexico,Michoacan,Common at entrance to Apatzingan of highway from Cuatro Caminos,19.079323,-102.355487,18.2528,26-Dec,Duncan M. Porter,1423,Estimated coordiantes for road turn off,segmented from stem ,26.12083435,164.930542,931,107.6756668
282,HUH,1428,HUH_1428,1963,North America,continent,NA,NA,NA,NA,1,11.944,Mexico,Michoacan,5 miles W of Apatzingán toward Aguililla,19.088949,-102.3488565,18.2528,26-Dec,Duncan M. Porter,NA,Coordinates for Apatzingán,NA,26.02916718,161.5473328,936,108.0508881
283,HUH,1428,HUH_1428,1963,North America,continent,NA,NA,NA,NA,2,12.739,Mexico,Michoacan,5 miles W of Apatzingán toward Aguililla,19.088949,-102.3488565,18.2528,26-Dec,Duncan M. Porter,NA,Coordinates for Apatzingán,can't measure associated leaves (node 1-3),26.02916718,161.5473328,936,108.0508881
284,HUH,1428,HUH_1428,1963,North America,continent,NA,NA,NA,NA,3,6.125,Mexico,Michoacan,5 miles W of Apatzingán toward Aguililla,19.088949,-102.3488565,18.2528,26-Dec,Duncan M. Porter,NA,Coordinates for Apatzingán,"seems newly emerged from bud, also segmented",26.02916718,161.5473328,936,108.0508881
285,HUH,1432,HUH_1432,1963,North America,continent,NA,NA,NA,NA,1,17.17,Mexico,Michoacan,Roadside in foothills 13 miles S of Cuatro Caminos toward Arteaga,19.3988547,-101.6427286,18.2528,26-Dec,Duncan M. Porter,1432,Coordiantes for Cuatro Caminos,NA,15.96666622,215.8632965,1035,99.88413239
286,HUH,1432,HUH_1432,1963,North America,continent,NA,NA,NA,NA,2,18.825,Mexico,Michoacan,Roadside in foothills 13 miles S of Cuatro Caminos toward Arteaga,19.3988547,-101.6427286,18.2528,26-Dec,Duncan M. Porter,1432,Coordiantes for Cuatro Caminos,NA,15.96666622,215.8632965,1035,99.88413239
287,HUH,1432,HUH_1432,1963,North America,continent,NA,NA,NA,NA,3,14.218,Mexico,Michoacan,Roadside in foothills 13 miles S of Cuatro Caminos toward Arteaga,19.3988547,-101.6427286,18.2528,26-Dec,Duncan M. Porter,1432,Coordiantes for Cuatro Caminos,NA,15.96666622,215.8632965,1035,99.88413239
288,HUH,1442,HUH_1442,1963,North America,continent,NA,NA,NA,NA,1,9.789,Mexico,Morelos,In dry grass at roadside 1 mile NW of Zacatepec toward Alpuyeca,18.6560985,-99.1898094,18.2528,31-Dec,Duncan M. Porter,1442,Coordinates for Zapatepec,NA,24.70000076,210.1730957,950,108.52565
289,HUH,1442,HUH_1442,1963,North America,continent,NA,NA,NA,NA,2,10.965,Mexico,Morelos,In dry grass at roadside 1 mile NW of Zacatepec toward Alpuyeca,18.6560985,-99.1898094,18.2528,31-Dec,Duncan M. Porter,1442,Coordinates for Zapatepec,NA,24.70000076,210.1730957,950,108.52565
290,HUH,1442,HUH_1442,1963,North America,continent,NA,NA,NA,NA,3,8.605,Mexico,Morelos,In dry grass at roadside 1 mile NW of Zacatepec toward Alpuyeca,18.6560985,-99.1898094,18.2528,31-Dec,Duncan M. Porter,1442,Coordinates for Zapatepec,NA,24.70000076,210.1730957,950,108.52565
291,HUH,1444,HUH_1444,1963,North America,continent,NA,NA,NA,NA,1,13.644,Mexico,Morelos,Edge of highway in suagrcane plantation 5km NW of Zacatepec toward Cuautla,18.6560985,-99.1898094,18.2528,31-Dec,Duncan M. Porter,NA,Coordinates for Zapatepec,NA,24.70000076,210.1730957,950,108.52565
292,HUH,1444,HUH_1444,1963,North America,continent,NA,NA,NA,NA,2,11.14,Mexico,Morelos,Edge of highway in suagrcane plantation 5km NW of Zacatepec toward Cuautla,18.6560985,-99.1898094,18.2528,31-Dec,Duncan M. Porter,NA,Coordinates for Zapatepec,NA,24.70000076,210.1730957,950,108.52565
293,HUH,1445,HUH_1445,1963,North America,continent,NA,NA,NA,NA,1,11.472,Mexico,Morelos,"Near bridge over Rio Yautepec, 5km NE of Ticumán on highway toward Yautepec",18.7542615,-99.1209531,18.2528,31-Dec,Duncan M. Porter,NA,Coordinates for Ticumán,"only measurable flower, no measurable leaves ",23.97083282,205.7851715,900,108.4694138
294,HUH,1448,HUH_1448,1964,North America,continent,NA,NA,NA,NA,1,6.521,Mexico,Puebla,"Edge of highway, 5 miles NW of Tehuacán toward Puebla",18.4621943,-97.4087138,18.2528,1-Jan,Duncan M. Porter,NA,Coordiantes for Tehuacán,NA,20.11666679,221.4962769,600,89.04559326
295,HUH,1453,HUH_1453,1964,North America,continent,NA,NA,NA,NA,1,7.887,Mexico,Oaxaca,"Huajuapan de Leon, common along highway",17.8046948,-97.7826979,18.2528,2-Jan,Duncan M. Porter,NA,NA,NA,21.57083321,186.5166016,644,94.52954102
296,HUH,1453,HUH_1453,1964,North America,continent,NA,NA,NA,NA,2,8.953,Mexico,Oaxaca,"Huajuapan de Leon, common along highway",17.8046948,-97.7826979,18.2528,2-Jan,Duncan M. Porter,NA,NA,NA,21.57083321,186.5166016,644,94.52954102
297,HUH,1455,HUH_1455,1964,North America,continent,NA,NA,NA,NA,1,11.241,Mexico,Puebla,"In dry, closedly cropped grass at edge of highway 1 mile NW of Amatitlan toward Izucar de Matamoros",20.8344905,-103.7312721,18.2528,2-Jan,Duncan M. Porter,NA,NA,NA,23.16666603,281.1852722,764,118.8489151
298,HUH,1455,HUH_1455,1964,North America,continent,NA,NA,NA,NA,2,11.515,Mexico,Puebla,"In dry, closedly cropped grass at edge of highway 1 mile NW of Amatitlan toward Izucar de Matamoros",20.8344905,-103.7312721,18.2528,2-Jan,Duncan M. Porter,NA,NA,NA,23.16666603,281.1852722,764,118.8489151
299,HUH,1455,HUH_1455,1964,North America,continent,NA,NA,NA,NA,3,11.306,Mexico,Puebla,"In dry, closedly cropped grass at edge of highway 1 mile NW of Amatitlan toward Izucar de Matamoros",20.8344905,-103.7312721,18.2528,2-Jan,Duncan M. Porter,NA,NA,NA,23.16666603,281.1852722,764,118.8489151
300,HUH,1458,HUH_1458,1964,North America,continent,NA,NA,NA,NA,1,11.987,Mexico,Puebla,"Common in fine sandy fill at roadside next to railroad track opposite fields of sugarcane, 1 mile east of the Puebla-Morelos border on road between Axochiapan, Morelos, Antencingo, Puebla",18.48166,-98.676431,18.2528,2-Jan,Duncan M. Porter,NA,Coordinates estimated based on location description ,NA,24.52083397,209.6475067,768,104.6873474
301,HUH,1458,HUH_1458,1964,North America,continent,NA,NA,NA,NA,2,11.289,Mexico,Puebla,"Common in fine sandy fill at roadside next to railroad track opposite fields of sugarcane, 1 mile east of the Puebla-Morelos border on road between Axochiapan, Morelos, Antencingo, Puebla",18.48166,-98.676431,18.2528,2-Jan,Duncan M. Porter,NA,Coordinates estimated based on location description ,NA,24.52083397,209.6475067,768,104.6873474
302,HUH,1459,HUH_1459,1964,North America,continent,NA,NA,NA,NA,1,6.835,Mexico,Morelos,North side of Yautepec at edge of highway toward Cuernavaca,18.8833439,-99.0623631,18.2528,2-Jan,Duncan M. Porter,NA,Coordinates for Yautepec,NA,22.85833359,204.0034943,874,106.8953476
303,HUH,1459,HUH_1459,1964,North America,continent,NA,NA,NA,NA,2,8.304,Mexico,Morelos,North side of Yautepec at edge of highway toward Cuernavaca,18.8833439,-99.0623631,18.2528,2-Jan,Duncan M. Porter,NA,Coordinates for Yautepec,NA,22.85833359,204.0034943,874,106.8953476
304,HUH,1460,HUH_1460,1964,North America,continent,NA,NA,NA,NA,1,16.401,Mexico,Veracruz,"In sand dunes above beach N of of port, Vera Cruz. Forming thick mats under grass in Casuarina sp.",19.1787668,-96.1763162,18.2528,5-Jan,Duncan M. Porter,1460,"Doesn't specify which beach, so coordiantes only for city/port",NA,25.57499886,222.3991089,1423,98.06166077
305,HUH,1467,HUH_1467,1964,North America,continent,NA,NA,NA,NA,1,16.239,Mexico,Veracruz,"Weed in vacant lot near beach, Vera Cruz",19.1787668,-96.1763162,18.225,5-Jan,Duncan M. Porter,1467,"Doesn't specify which beach, so coordiantes only for city/port",NA,25.57499886,222.3991089,1423,98.06166077
306,HUH,1470,HUH_1470,1964,North America,continent,NA,NA,NA,NA,1,13.53,Mexico,Oaxaca,"Edge of highway at immigration checkpoint, Juchitán",16.440146,-95.0178851,18.2594,7-Jan,Duncan M. Porter,1470,Coordinates for Juchitán,NA,27.49583244,142.0220642,1043,113.6079788
307,HUH,1470,HUH_1470,1964,North America,continent,NA,NA,NA,NA,2,11.052,Mexico,Oaxaca,"Edge of highway at immigration checkpoint, Juchitán",16.440146,-95.0178851,18.2594,7-Jan,Duncan M. Porter,1470,Coordinates for Juchitán,NA,27.49583244,142.0220642,1043,113.6079788
308,HUH,1474,HUH_1474,1964,North America,continent,NA,NA,NA,NA,1,14.005,Mexico,Oaxaca,"In coarse sand near railroad track back of beach near port, Salina Cruz",16.1965239,-95.196783,18.2532,8-Jan,Duncan M. Porter,1474,"Coordinates for Salina Cruz, beach not specified",NA,27.97916603,110.5041885,880,116.0632782
309,HUH,1474,HUH_1474,1964,North America,continent,NA,NA,NA,NA,2,12.484,Mexico,Oaxaca,"In coarse sand near railroad track back of beach near port, Salina Cruz",16.1965239,-95.196783,18.2532,8-Jan,Duncan M. Porter,1474,"Coordinates for Salina Cruz, beach not specified",NA,27.97916603,110.5041885,880,116.0632782
310,HUH,1479,HUH_1479,1964,North America,continent,NA,NA,NA,NA,1,14.517,Mexico,Colima,Roadside at turnoff to Colima on Guadalajara-Manzanillo highway,19.263903,-103.682567,18.2528,12-Jan,Duncan M. Porter,NA,Estimated coordiantes for road turn off,NA,25.85833359,137.0108185,890,113.8468475
311,HUH,1479,HUH_1479,1964,North America,continent,NA,NA,NA,NA,2,16.194,Mexico,Colima,Roadside at turnoff to Colima on Guadalajara-Manzanillo highway,19.263903,-103.682567,18.2528,12-Jan,Duncan M. Porter,NA,Estimated coordiantes for road turn off,NA,25.85833359,137.0108185,890,113.8468475
312,HUH,1479,HUH_1479,1964,North America,continent,NA,NA,NA,NA,3,17.516,Mexico,Colima,Roadside at turnoff to Colima on Guadalajara-Manzanillo highway,19.263903,-103.682567,18.2528,12-Jan,Duncan M. Porter,NA,Estimated coordiantes for road turn off,no measurable associated leaf,25.85833359,137.0108185,890,113.8468475
313,HUH,1483,HUH_1483,1954,North America,continent,NA,NA,NA,NA,1,13.773,Mexico,Colima,Common in fine silt at roadside 5km W of Tecoman on Manzanillo-Colima highway. Common between here and Manzanillo a the roadside and in cultivated fields on the coastal plain. ,18.9141441,-103.8775731,18.2528,13-Jan,Duncan M. Porter,1483,Coordiantes for Tecoman,NA,27.17083359,163.5745239,851,102.9437637
314,HUH,1483,HUH_1483,1954,North America,continent,NA,NA,NA,NA,2,12.921,Mexico,Colima,Common in fine silt at roadside 5km W of Tecoman on Manzanillo-Colima highway. Common between here and Manzanillo a the roadside and in cultivated fields on the coastal plain. ,18.9141441,-103.8775731,18.2528,13-Jan,Duncan M. Porter,1483,Coordiantes for Tecoman,NA,27.17083359,163.5745239,851,102.9437637
315,HUH,1492,HUH_1492,1964,North America,continent,NA,NA,NA,NA,1,8.727,Mexico,Baja California Sur,"Silty sand at edge of highway, west edge of La Paz",19.0557899,-98.2262617,18.2528,18-Jan,Duncan M. Porter,NA,Coordinates for La Paz,NA,17.07500076,182.9120636,848,95.67756653
316,HUH,1492,HUH_1492,1964,North America,continent,NA,NA,NA,NA,2,9.649,Mexico,Baja California Sur,"Silty sand at edge of highway, west edge of La Paz",19.0557899,-98.2262617,18.2528,18-Jan,Duncan M. Porter,NA,Coordinates for La Paz,NA,17.07500076,182.9120636,848,95.67756653
317,HUH,1492,HUH_1492,1964,North America,continent,NA,NA,NA,NA,3,9.507,Mexico,Baja California Sur,"Silty sand at edge of highway, west edge of La Paz",19.0557899,-98.2262617,18.2528,18-Jan,Duncan M. Porter,NA,Coordinates for La Paz,NA,17.07500076,182.9120636,848,95.67756653
318,HUH,1554,HUH_1554,1925,North America,island,other,The Revillagigedo Islands,NA,NA,1,14.284,Mexico,Colima,"Abundant near beach and on sea-cliffes, Clarion Island",18.3557053,-114.720332,18.2528,26-Apr,Herbert L. Mason,1554,NA,segmented from stem,24.50416756,418.4194336,144,103.0988388
319,HUH,1822,HUH_1822,1907,North America,continent,NA,NA,NA,NA,1,20.92,Mexico,Oaxaca,"Location unclear, can’t read",17.0731842,-96.7265889,18.2561,30-Jun,C. Conzatti,1822,Used the city coordinates,NA,21.51666641,146.0593414,645,92.73505402
320,HUH,1822,HUH_1822,1907,North America,continent,NA,NA,NA,NA,2,9.609,Mexico,Oaxaca,"Location unclear, can’t read",17.0731842,-96.7265889,18.2561,30-Jun,C. Conzatti,1822,Used the city coordinates,NA,21.51666641,146.0593414,645,92.73505402
321,HUH,2573,HUH_2573,1937,North America,continent,NA,NA,NA,NA,1,11.038,Mexico,Oaxaca,Floodplain of the Rio Atoyac,17.798872,-98.134012,18.253,9-Feb,W.H Camp,2573,The location given is a river so hard to full coordinates of where?. There is a place called Atoyac.,flower folded too laterally,24.54166603,188.5450592,737,99.61502075
322,HUH,3394,HUH_3394,1910,North America,continent,NA,NA,NA,NA,1,21.685,Mexico,Veracruz,Xalapa ,19.5420496,-96.884908,18.2555,16-Feb,C.R Orcutt,3394,NA,NA,19.44166756,218.5576019,1714,71.3766861
323,HUH,3394,HUH_3394,1910,North America,continent,NA,NA,NA,NA,2,20.326,Mexico,Veracruz,Xalapa ,19.5420496,-96.884908,18.2555,16-Feb,C.R Orcutt,3394,NA,NA,19.44166756,218.5576019,1714,71.3766861
324,HUH,3394,HUH_3394,1910,North America,continent,NA,NA,NA,NA,3,15.106,Mexico,Veracruz,Xalapa ,19.5420496,-96.884908,18.2555,16-Feb,C.R Orcutt,3394,NA,NA,19.44166756,218.5576019,1714,71.3766861
325,HUH,3676,HUH_3676,1986,North America,continent,NA,NA,NA,NA,1,18.653,Mexico,Chiapas,Acapetahua,15.2223634,-92.7789527,18.2528,20-May,E. Ventura-E.Lopez,3676,NA,NA,27.65833282,85.1424942,1872,98.24584198
326,HUH,3676,HUH_3676,1986,North America,continent,NA,NA,NA,NA,2,19.277,Mexico,Chiapas,Acapetahua,15.2223634,-92.7789527,18.2528,20-May,E. Ventura-E.Lopez,3676,NA,NA,27.65833282,85.1424942,1872,98.24584198
327,HUH,3676,HUH_3676,1986,North America,continent,NA,NA,NA,NA,3,20.876,Mexico,Chiapas,Acapetahua,15.2223634,-92.7789527,18.2528,20-May,E. Ventura-E.Lopez,3676,NA,NA,27.65833282,85.1424942,1872,98.24584198
328,HUH,3855,HUH_3855,1903,North America,continent,NA,NA,NA,NA,1,15.649,Mexico,Yucatan,Mérida,20.9800656,-89.6329183,18.2528,NA,Ed. Seler,3855,NA,NA,26.43333435,191.7424164,967,68.78549957
329,HUH,7115,HUH_7115,1934,North America,continent,NA,NA,NA,NA,1,18.382,Mexico,Michoacan,Huetamo,18.6292473,-100.9005005,18.2591,14-Dec,Mich. H et al,7115,NA,flower segmented from stem- not measurable associated leaf,28.25833321,187.4934692,888,117.0492401
330,HUH,7115,HUH_7115,1934,North America,continent,NA,NA,NA,NA,2,20.832,Mexico,Michoacan,Huetamo,18.6292473,-100.9005005,18.2591,14-Dec,Mich. H et al,7115,NA,NA,28.25833321,187.4934692,888,117.0492401
331,HUH,7115,HUH_7115,1934,North America,continent,NA,NA,NA,NA,3,20.623,Mexico,Michoacan,Huetamo,18.6292473,-100.9005005,18.2591,14-Dec,Mich. H et al,7115,NA,NA,28.25833321,187.4934692,888,117.0492401
332,HUH,7216,HUH_7216,1934,North America,continent,NA,NA,NA,NA,1,18.73,Mexico,Sonora,Flats 2.5 miles  S of Llano ,29.2913642,-109.7476382,18.2571,15-Sep,Ira L. Wiggins,7216,NA,NA,23.27499962,649.2495728,496,105.2336655
333,HUH,8149,HUH_8149,1938,North America,continent,NA,NA,NA,NA,1,22.714,Mexico,Yucatan,"On beach, abundant everywhere, Progreso ",21.306471,-89.6695598,18.2546,Jul,"C.L Lundell, Amelia A. Lundell",8149,NA,NA,25.98411369,186.2457123,675.9291382,62.91922379
334,HUH,8149,HUH_8149,1938,North America,continent,NA,NA,NA,NA,2,23.723,Mexico,Yucatan,"On beach, abundant everywhere, Progreso ",21.306471,-89.6695598,18.2546,Jul,"C.L Lundell, Amelia A. Lundell",8149,NA,NA,25.98411369,186.2457123,675.9291382,62.91922379
335,HUH,8149,HUH_8149,1938,North America,continent,NA,NA,NA,NA,3,24.252,Mexico,Yucatan,"On beach, abundant everywhere, Progreso ",21.306471,-89.6695598,18.2546,Jul,"C.L Lundell, Amelia A. Lundell",8149,NA,NA,25.98411369,186.2457123,675.9291382,62.91922379
336,HUH,8352,HUH_8352,1933,North America,island,other,The Revillagigedo Islands,NA,NA,1,18.852,Mexico,Colima,"Sulphur bay, Clarion island ",18.3557053,-114.720332,18.2528,22-Mar,John Thomas Howell,8352,Can't find coordinates specifically for Sulphur Bay,only flower,24.50416756,418.4194336,144,103.0988388
337,HUH,9653,HUH_9653,1982,North America,continent,NA,NA,NA,NA,1,19.728,Mexico,Yucatan,"Entrance to Puerto Progreso, coming from Merifa",21.25,-89.653889,18.2528,10-Sep,J.S Flores G,9653,NA,NA,25.99583244,188.9499359,715,62.29740906
338,HUH,12887,HUH_12887,1956,North America,continent,NA,NA,NA,NA,1,21.492,Mexico,Sonora,Desert 70 miles N Hermosillo,29.0821552,-110.9889868,18.2528,20-Aug,U.T Waterfall,12887,Coordinates for Hermosillo,NA,23.29583359,640.7044067,279,109.909584
